clean_id,pa_id,ps_name,mpa_party,w1_s1_treat,w1_s2_treat,s1_phone_answer,s1_answered_question,s2_phone_answer,s2_answered_question,age,income_scale,educ_years,pmln_kp_govt,knows_president,mpa_therm,mpa_party_therm,voted,mpa_therm_end,mpa_party_therm_end,voted_end,party_vote_end,accountability_prospects_index_std_end,incumbent_evaluations_index_std_end,participation_index_std_end
e4_hh8_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H3_call_qs,NA,1,FALSE,NA,NA,25,3,14,1,1,8,7,1,8,9,1,6,2.5363366071892712,1.481016662997769,-0.46253034818942657
e3_hh29_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H3_call_qs,NA,1,FALSE,NA,NA,35,1,10,3,2,6,4,1,4,2,1,4,2.158046944779666,-0.6108303697421111,0.7342664926379137
e2_hh27_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H1_control,NA,NA,NA,NA,NA,26,3,14,2,1,7,6,1,2,3,1,3,2.2920888035185762,-0.700067850747303,0.7342664926379137
e1_hh22_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H1_control,NA,NA,NA,NA,NA,44,2,5,2,3,5,6,1,1,3,1,1,-0.24636055922569816,-0.785375846221051,0.8654701023398661
e3_hh14_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H2_call,NA,1,NA,NA,NA,29,3,10,1,1,5,1,1,2,1,1,5,0.9748784591277788,-0.8628248706319113,0.7342664926379137
e2_hh26_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H1_control,NA,NA,NA,NA,NA,70,3,10,1,3,8,3,0,1,3,1,1,-0.2092648389963238,-0.9781766611005632,0.7342664926379137
e1_hh16_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H2_call,NA,0,NA,NA,NA,60,2,16,2,1,2,10,1,10,10,1,6,0.45694504888241516,1.540210349008057,-0.46253034818942657
e3_hh3_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H3_call_qs,NA,0,FALSE,NA,NA,40,3,12,2,1,6,1,1,2,1,1,1,-0.49060836289639365,-1.0556256855114234,0.7342664926379137
e2_hh7_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H1_control,NA,NA,NA,NA,NA,51,1,9,2,1,4,1,1,2,1,1,4,-0.24636055922569816,-1.0556256855114234,-0.46253034818942657
e4_hh24_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H1_control,NA,NA,NA,NA,NA,48,3,12,2,1,2,10,1,10,10,1,6,1.4339362635651969,1.540210349008057,0.7342664926379137
e2_hh13_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H3_call_qs,NA,1,FALSE,NA,NA,53,3,16,2,3,8,2,1,1,2,1,1,-2.759716954112552,-1.0595551710428672,0.8654701023398661
e2_hh12_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H2_call,NA,1,NA,NA,NA,75,3,0,3,3,2,3,0,1,3,1,1,-0.5669190192363577,-0.9781766611005632,0.7342664926379137
e2_hh7_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H1_control,NA,NA,NA,NA,NA,47,3,14,2,1,7,5,1,4,1,1,1,-0.7271982492416876,-0.6922088796844152,-0.46253034818942657
e1_hh8_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H1_control,NA,NA,NA,NA,NA,40,3,14,2,1,6,1,1,NA,NA,NA,NA,NA,NA,NA
e2_hh7_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H2_call,NA,1,NA,NA,NA,66,1,11,2,3,3,4,1,4,4,1,1,-0.24636055922569816,-0.44807334985750297,-0.46253034818942657
e2_hh8_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H3_call_qs,NA,1,FALSE,NA,NA,60,2,12,2,1,5,1,1,1,1,1,1,0.38063439254245107,-0.9481328661056593,-0.46253034818942657
e2_hh26_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H1_control,NA,NA,NA,NA,NA,40,3,0,3,1,5,1,1,NA,NA,NA,NA,NA,NA,NA
e4_hh17_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H3_call_qs,NA,1,FALSE,NA,NA,40,3,10,1,2,6,9,1,9,9,1,6,1.9344346232785425,1.5663246584715171,-0.46253034818942657
e2_hh9_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H1_control,NA,NA,NA,NA,NA,73,1,0,1,3,8,1,0,1,1,1,1,0.259570098647711,-0.9481328661056593,-0.46253034818942657
e4_hh27_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H1_control,NA,NA,NA,NA,NA,59,1,0,1,1,6,1,0,6,1,1,1,-0.5555028718467553,-0.7143937036164314,0.8654701023398661
e3_hh29_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H1_control,NA,NA,NA,NA,NA,30,3,16,2,4,7,10,0,10,10,1,6,-0.8482625431364276,1.7330111638875692,-0.46253034818942657
e4_hh8_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H3_call_qs,NA,1,FALSE,NA,NA,60,3,12,2,2,3,2,1,4,2,1,1,-0.4021823035431794,-0.8036311846216232,-0.46253034818942657
e3_hh1_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H1_control,NA,NA,NA,NA,NA,47,2,12,1,2,10,1,1,2,1,1,1,-0.4186425416029825,-0.8628248706319113,2.0622669431672063
e3_hh28_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H3_call_qs,NA,0,FALSE,NA,NA,60,1,14,1,1,10,4,1,2,4,1,1,2.2920888035185762,-0.811490155684511,-0.46253034818942657
e2_hh13_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H2_call,NA,1,NA,NA,NA,56,3,14,2,1,6,7,1,9,9,1,6,0.7011928525531107,1.3735238435920047,-0.46253034818942657
e4_hh12_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H2_call,NA,0,NA,NA,NA,60,1,5,2,1,1,1,1,1,1,1,5,0.19526219467970135,-0.9481328661056593,0.7342664926379137
e2_hh29_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H1_control,NA,NA,NA,NA,NA,35,2,14,1,1,10,3,1,2,3,1,1,0.4395099983503967,-0.700067850747303,0.8654701023398661
e2_hh12_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H3_call_qs,NA,1,FALSE,NA,NA,29,3,10,2,1,4,10,1,10,10,1,6,-0.9834488052843376,1.540210349008057,-0.46253034818942657
e4_hh7_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H3_call_qs,NA,1,FALSE,NA,NA,66,1,10,2,3,9,1,1,1,1,1,1,0.4395099983503967,-0.9481328661056593,0.7342664926379137
e4_hh9_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H1_control,NA,NA,NA,NA,NA,61,2,11,1,1,3,7,0,4,2,1,1,0.3729764752170494,-0.6108303697421111,-0.46253034818942657
e1_hh24_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H3_call_qs,NA,1,FALSE,NA,NA,37,1,0,2,1,3,5,1,4,1,1,1,-0.5200461658003666,-0.6922088796844152,-0.46253034818942657
e4_hh15_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H1_control,NA,NA,NA,NA,NA,30,3,12,3,2,4,4,0,3,4,1,1,-0.5200461658003666,-0.7261821602107631,-0.46253034818942657
e3_hh29_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H1_control,NA,NA,NA,NA,NA,34,3,10,1,2,4,3,1,3,3,1,1,-0.2932334126616895,-0.614759855273555,0.8654701023398661
e4_hh20_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H1_control,NA,NA,NA,NA,NA,35,3,6,2,1,3,3,1,3,3,1,1,-0.27579836212967107,-0.614759855273555,0.7342664926379137
e3_hh13_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H3_call_qs,NA,0,FALSE,NA,NA,50,3,10,2,3,4,8,1,3,1,1,1,-0.4360775921350008,-0.7775168751581633,-0.46253034818942657
e2_hh14_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H2_call,NA,1,NA,NA,NA,40,3,12,1,1,8,1,1,1,1,1,1,-0.7642939694710619,-1.1409336809851713,0.8654701023398661
e2_hh20_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H1_control,NA,NA,NA,NA,NA,27,3,12,1,3,2,10,1,10,10,1,6,0.9574434085957603,1.7330111638875692,-0.46253034818942657
e2_hh3_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H3_call_qs,NA,1,FALSE,NA,NA,65,1,11,1,2,7,3,1,NA,NA,NA,NA,NA,NA,NA
e3_hh19_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H2_call,NA,1,NA,NA,NA,30,2,12,1,1,3,1,1,4,1,1,1,-1.5264751833871208,-0.8850096945639274,0.7342664926379137
e1_hh21_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H2_call,NA,1,NA,NA,NA,71,1,10,1,2,9,3,1,1,3,1,1,-1.723850133621825,-0.9781766611005632,0.7342664926379137
e3_hh28_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H1_control,NA,NA,NA,NA,NA,70,2,10,3,3,1,1,0,1,1,1,3,1.5767804430385082,-1.1409336809851713,-0.46253034818942657
e2_hh22_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H3_call_qs,NA,1,TRUE,NA,NA,52,4,8,1,1,5,7,1,2,2,1,5,2.2920888035185762,-0.9742471755691192,-0.46253034818942657
e2_hh19_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H1_control,NA,NA,NA,NA,NA,60,2,10,2,1,3,2,0,4,2,1,1,-0.7392010016136421,-0.6108303697421111,-0.46253034818942657
e2_hh26_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H3_call_qs,NA,1,FALSE,NA,NA,55,1,0,1,2,1,3,1,2,3,1,1,-0.840604625811026,-0.700067850747303,-0.46253034818942657
e4_hh19_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H3_call_qs,NA,1,FALSE,NA,NA,35,1,0,1,1,5,3,1,1,3,1,1,2.2920888035185762,-0.9781766611005632,2.0622669431672063
e4_hh24_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H3_call_qs,NA,1,FALSE,NA,NA,54,1,13,1,1,3,2,1,4,2,1,1,-2.0444085936324843,-0.8036311846216232,0.7342664926379137
e3_hh7_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H3_call_qs,NA,1,FALSE,NA,NA,45,1,12,2,4,2,4,1,1,4,1,1,0.9574434085957603,-0.896798151158259,0.8654701023398661
e3_hh15_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H1_control,NA,NA,NA,NA,NA,50,5,12,3,4,6,2,0,2,2,1,1,0.713195604925065,-0.781446360689607,0.7342664926379137
e2_hh1_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H3_call_qs,NA,1,FALSE,NA,NA,33,5,0,2,4,3,1,1,4,1,1,1,-0.7392010016136421,-0.8850096945639274,-0.46253034818942657
e4_hh5_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H1_control,NA,NA,NA,NA,NA,60,2,14,2,2,3,3,1,3,3,1,4,0.713195604925065,-0.8075606701530672,-0.46253034818942657
e1_hh10_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H2_call,NA,0,NA,NA,NA,41,3,16,2,1,6,10,1,9,10,1,6,-0.5669190192363577,1.6477031684138213,-0.46253034818942657
e4_hh7_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H3_call_qs,NA,1,FALSE,NA,NA,26,3,12,2,1,1,7,1,2,2,1,1,1.2191262627984742,-0.9742471755691192,-0.46253034818942657
e3_hh14_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H3_call_qs,NA,1,FALSE,NA,NA,70,3,0,1,3,2,4,1,1,4,1,1,-0.9714460529123831,-0.7039973362787469,-0.46253034818942657
e1_hh29_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H1_control,NA,NA,NA,NA,NA,55,2,14,2,1,6,6,1,6,6,1,1,1.315097588835794,-0.11470033902539878,-0.46253034818942657
e3_hh8_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H3_call_qs,NA,0,FALSE,NA,NA,26,3,10,1,2,7,4,1,2,4,1,3,-0.7566360521456605,-0.6186893408049989,-0.46253034818942657
e2_hh11_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H2_call,NA,1,NA,NA,NA,44,3,5,1,1,3,1,1,4,1,1,1,-2.759716954112552,-0.6922088796844152,0.7342664926379137
e1_hh14_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H1_control,NA,NA,NA,NA,NA,48,3,14,1,1,2,1,1,2,1,1,1,1.172253409362483,-1.0556256855114234,-0.46253034818942657
e2_hh18_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H3_call_qs,NA,1,FALSE,NA,NA,75,4,0,1,2,8,2,1,1,2,1,1,0.8985678027878148,-0.86675435616335506,0.7342664926379137
e2_hh14_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H2_call,NA,0,NA,NA,NA,64,3,14,1,1,6,4,1,2,4,1,1,-0.04898560899099402,-0.6186893408049989,-0.46253034818942657
e2_hh22_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H2_call,NA,1,NA,NA,NA,30,3,10,1,3,8,2,0,1,2,1,1,-1.067417378949703,-1.0595551710428672,-0.46253034818942657
e4_hh17_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H3_call_qs,NA,1,FALSE,NA,NA,62,5,0,1,2,5,1,1,2,1,1,5,0.6543199991171192,-0.8628248706319113,-0.46253034818942657
e1_hh30_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H1_control,NA,NA,NA,NA,NA,35,3,14,2,1,4,3,1,3,3,1,1,-1.4893794631577468,-0.8075606701530672,-0.46253034818942657
e3_hh12_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H1_control,NA,NA,NA,NA,NA,60,4,14,2,3,1,2,1,2,2,1,1,0.6837578020210922,-0.9742471755691192,-0.46253034818942657
e1_hh23_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H3_call_qs,NA,0,FALSE,NA,NA,75,3,14,2,4,5,5,1,1,1,1,1,1.7741553932732124,-1.1409336809851713,-0.46253034818942657
e4_hh25_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H3_call_qs,NA,1,TRUE,NA,NA,44,2,11,1,1,6,1,1,2,1,1,1,1.4459390159371512,-1.0556256855114234,0.7342664926379137
e3_hh14_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H3_call_qs,NA,1,FALSE,NA,NA,40,3,12,2,4,5,6,1,4,1,1,4,1.7741553932732124,-0.49940806480490313,0.7342664926379137
e2_hh18_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H1_control,NA,NA,NA,NA,NA,50,2,0,2,1,9,6,1,1,3,1,1,-0.6628903452736779,-0.785375846221051,-0.46253034818942657
e3_hh20_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H3_call_qs,NA,1,FALSE,NA,NA,50,1,16,2,1,2,4,1,2,4,1,3,-1.4425066097217552,-0.6186893408049989,-0.46253034818942657
e1_hh11_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H1_control,NA,NA,NA,NA,NA,35,4,14,2,1,3,2,1,3,2,1,3,-0.3815468213736082,-0.6961383652158591,-0.46253034818942657
e3_hh20_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H1_control,NA,NA,NA,NA,NA,30,2,11,1,1,3,7,1,3,4,1,7,-0.002112755555002789,-0.7261821602107631,-0.46253034818942657
e4_hh14_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H3_call_qs,NA,1,FALSE,NA,NA,60,1,0,1,1,5,6,1,2,3,1,3,1.2562219830278487,-0.700067850747303,0.7342664926379137
e2_hh24_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H2_call,NA,0,NA,NA,NA,49,2,12,2,4,1,5,1,2,1,1,1,-0.10786121479893984,-0.8628248706319113,0.7342664926379137
e1_hh4_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H1_control,NA,NA,NA,NA,NA,30,3,0,3,3,5,6,1,2,2,1,5,1.041411982261126,-0.781446360689607,-0.46253034818942657
e2_hh20_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H3_call_qs,NA,1,FALSE,NA,NA,40,3,12,3,1,8,1,1,1,1,1,5,1.6607490167038739,-1.1409336809851713,-0.46253034818942657
e2_hh27_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H3_call_qs,NA,0,FALSE,NA,NA,30,1,10,1,1,3,5,1,4,1,1,1,-0.04898560899099402,-0.6922088796844152,-0.46253034818942657
e2_hh4_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H1_control,NA,NA,NA,NA,NA,39,2,13,2,1,1,4,1,2,4,1,1,2.1786824269492375,-0.811490155684511,-0.46253034818942657
e3_hh21_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H3_call_qs,NA,0,FALSE,NA,NA,57,1,10,2,4,1,1,1,2,1,1,1,-0.11551913212434133,-1.0556256855114234,-0.46253034818942657
e3_hh13_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H3_call_qs,NA,0,FALSE,NA,NA,55,2,12,2,1,2,1,1,1,3,1,7,-0.8111668229070532,-0.785375846221051,-0.46253034818942657
e2_hh6_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H1_control,NA,NA,NA,NA,NA,65,1,10,1,1,3,6,1,4,3,1,1,-1.4719444126257282,-0.7222526746793192,-0.46253034818942657
e3_hh12_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H3_call_qs,NA,1,FALSE,NA,NA,55,2,14,2,4,1,2,0,1,2,1,3,-2.2712213467711613,-1.0595551710428672,-0.46253034818942657
e1_hh12_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H3_call_qs,NA,1,FALSE,NA,NA,55,3,16,2,1,7,6,1,2,2,1,5,-0.7348561665670889,-0.781446360689607,0.7342664926379137
e3_hh11_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H3_call_qs,NA,0,FALSE,NA,NA,60,2,12,2,1,5,4,0,1,4,1,1,-0.7642939694710619,-0.896798151158259,0.7342664926379137
e3_hh2_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H3_call_qs,NA,1,FALSE,NA,NA,30,2,0,2,1,5,7,0,1,2,1,1,0.8614720825584403,-0.86675435616335506,-0.46253034818942657
e3_hh25_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H1_control,NA,NA,NA,NA,NA,52,3,0,1,3,2,4,1,2,4,1,3,-1.19825880605106,-0.811490155684511,-0.46253034818942657
e2_hh6_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H2_call,NA,0,NA,NA,NA,73,3,12,2,4,7,6,1,2,2,1,5,-0.0238926411335743,-0.781446360689607,-0.46253034818942657
e1_hh19_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H1_control,NA,NA,NA,NA,NA,41,3,10,2,4,8,3,1,1,3,1,1,-1.5264751833871208,-0.9781766611005632,-0.46253034818942657
e2_hh18_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H3_call_qs,NA,0,FALSE,NA,NA,53,3,10,3,1,1,3,1,2,3,1,1,1.2016912122664558,-0.8928686656268152,-0.46253034818942657
e1_hh2_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H1_control,NA,NA,NA,NA,NA,23,3,14,2,1,5,6,0,1,3,1,1,-0.13295418265635975,-0.785375846221051,0.8654701023398661
e3_hh22_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H3_call_qs,NA,1,FALSE,NA,NA,60,3,0,1,3,5,5,1,1,1,1,7,2.5363366071892712,-1.1409336809851713,0.7342664926379137
e2_hh17_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H3_call_qs,NA,1,TRUE,NA,NA,75,3,0,1,3,3,1,1,4,1,1,1,-0.3346739679376167,-0.8850096945639274,-0.46253034818942657
e3_hh8_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H1_control,NA,NA,NA,NA,NA,58,2,12,2,4,5,3,1,2,3,1,4,-0.32267121556566236,-0.700067850747303,0.7342664926379137
e2_hh11_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H2_call,NA,0,NA,NA,NA,21,3,13,2,2,5,3,1,1,3,1,4,0.8266019814944034,-0.785375846221051,0.7342664926379137
e1_hh12_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H2_call,NA,1,NA,NA,NA,45,2,16,2,1,5,10,1,9,10,1,6,1.0708497851650989,1.6477031684138213,-0.46253034818942657
e2_hh1_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H3_call_qs,NA,1,FALSE,NA,NA,51,3,10,1,2,1,2,1,2,2,1,1,-1.19825880605106,-0.9742471755691192,-0.46253034818942657
e2_hh6_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H3_call_qs,NA,0,FALSE,NA,NA,29,3,10,1,3,3,3,1,3,3,1,1,0.05241801520638997,-0.614759855273555,-0.46253034818942657
e2_hh23_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H2_call,NA,1,NA,NA,NA,33,4,14,2,1,10,3,1,2,3,1,1,0.3435386723130767,-0.8928686656268152,0.7342664926379137
e4_hh6_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H1_control,NA,NA,NA,NA,NA,52,3,10,4,3,3,3,1,4,3,1,1,-0.35976693579503677,-0.7222526746793192,0.7342664926379137
e1_hh15_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H1_control,NA,NA,NA,NA,NA,42,2,12,2,3,7,6,1,4,3,1,1,2.5363366071892712,-0.5294518597998071,-0.46253034818942657
e3_hh19_ps-1043-gps-zaryab-collony-no-3,PK-1,PS-1043-GPS Zaryab Collony No 3,6,H1_control,NA,NA,NA,NA,NA,31,4,10,1,4,1,10,1,10,10,1,6,-1.067417378949703,1.540210349008057,-0.46253034818942657
e3_hh24_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H3_call_qs,NA,1,FALSE,NA,NA,53,1,0,2,1,6,4,1,1,2,1,4,0.6248821962131466,-0.86675435616335506,0.7342664926379137
e3_hh19_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H1_control,NA,NA,NA,NA,NA,73,4,12,2,5,5,4,0,1,4,1,1,-0.2583633115976527,-0.896798151158259,0.8654701023398661
e4_hh5_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H3_call_qs,NA,1,FALSE,NA,NA,30,3,14,2,4,9,2,1,1,2,1,1,-0.633452542369705,-0.86675435616335506,0.8654701023398661
e1_hh14_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H1_control,NA,NA,NA,NA,NA,30,2,10,2,3,8,4,1,8,4,1,1,0.3086685712490398,-0.29964218284202315,-0.46253034818942657
e1_hh12_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H1_control,NA,NA,NA,NA,NA,35,3,12,2,1,5,10,1,9,10,1,6,0.5529163749197352,1.454902353534309,0.7342664926379137
e4_hh14_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H1_control,NA,NA,NA,NA,NA,40,3,10,2,1,3,2,1,3,2,1,1,-0.22892550869367984,-0.8889391800953712,2.0622669431672063
e3_hh20_ps-1001-ggps-comboo,PK-1,Ps-1001-GGPS Comboo,6,H2_call,NA,1,NA,NA,NA,26,3,14,3,1,5,3,1,1,3,1,1,0.4395099983503967,-0.9781766611005632,0.7342664926379137
e2_hh28_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H3_call_qs,NA,1,FALSE,NA,NA,53,3,0,2,2,5,1,1,2,1,1,5,-0.2092648389963238,-1.0556256855114234,-0.46253034818942657
e4_hh27_ps-1031-gps-faisal-colony,PK-1,PS-1031-GPS Faisal Colony,6,H2_call,NA,1,NA,NA,NA,31,2,13,2,1,8,1,1,1,1,1,1,0.9923135096597973,-1.1409336809851713,-0.46253034818942657
e4_hh19_ps-1023-ggps-sardar-colony-2,PK-1,PS-1023-GGPS Sardar Colony 2,6,H2_call,NA,1,NA,NA,NA,30,2,8,2,3,7,2,1,4,2,1,1,0.4395099983503967,-0.8036311846216232,0.8654701023398661
e2_hh26_ps-1014-gps-gharhi-baloch,PK-1,PS-1014-GPS Gharhi Baloch,6,H3_call_qs,NA,1,FALSE,NA,NA,38,3,12,2,1,4,2,1,3,2,1,1,-0.11551913212434133,-0.8889391800953712,-0.46253034818942657
e2_hh10_ps-1065-gms-bashir-abad,PK-1,PS-1065-GMS Bashir Abad,6,H3_call_qs,NA,1,FALSE,NA,NA,39,1,0,1,1,3,1,1,4,1,1,1,0.17462671251012993,-0.6922088796844152,-0.46253034818942657
